ID	tweet	label	cleaned_text	english_translated
ha_train_11667	@user Glory be to Allah 4 u rahama sadau na Tau sa yamiki Allah ni gun fans din ne 💧	positive	Glory be to Allah 4 u rahama sadau na Tau sa yamiki Allah ni gun fans din ne	The Glory Be to Allah Jau My Tereau My Tereau Ie I MA
ha_train_11668	@user MashaAllah Allah ya sanya Alkairi yasa anyi kenan 🙏 Allah kuma ya basu zaman lafiya	positive	MashaAllah Allah ya sanya Alkairi yasa anyi kenan  Allah kuma ya basu zaman lafiya	Belathy God, God has made my prayer to why God also gives them peace
ha_train_11669	@user Lol.. to gskya ni ke kadae nake so 💖💏	positive	Lol to gskya ni ke kadae nake so	Lol then gskya me go i want
ha_train_11670	@user Innalillahi wa'inna ilaihi raji'un 😭 إِذ لم تستح فصنع م شعت Annabi(saw) yake cewa Idan dai har baku jin kunya, toh kuyi duk abunda kuka gadama. Allah ka shiryemu da shiryuwa ka.	positive	Innalillahi wainna ilaihi rajiun  إِذ لم تستح فصنع م شعت Annabisaw yake cewa Idan dai har baku jin kunya toh kuyi duk abunda kuka gadama Allah ka shiryemu da shiryuwa ka	لم تستست Contacts Raji Arab rabi لم لم تستations
ha_train_11671	@user Allah yajikan Mallam, yakaramana hakurin rashin ka. Kuma ya amfanan damu koyarwanka. Yakai haske kabarinka😢	positive	Allah yajikan Mallam yakaramana hakurin rashin ka Kuma ya amfanan damu koyarwanka Yakai haske kabarinka	God when you may not need to worry about your teachings okay
ha_train_11672	@user A gaisheku BBC Hausa da wannan nazari mai zurfi. 👍👍👍	positive	A gaisheku BBC Hausa da wannan nazari mai zurfi	To greet the BBC News with the deep search
ha_train_11673	@user @user Dan Allah ka daina mana haka mun tuba 😭😭😭😭	positive	Dan Allah ka daina mana haka mun tuba	The Son of God stop us
ha_train_11674	@user Allah yaji kansa,babu ranar tsayar da lockdown kenan😭😭😭	positive	Allah yaji kansababu ranar tsayar da lockdown kenan	God is spontaneously kansabulu day of stopping Lockdown
ha_train_11675	@user Allah yabaki lafya Mamana, Yasa kaffarece agareki😢😢😢. I really felt that which you're going through, May Allah grant you quick recovery Aameen.	positive	Allah yabaki lafya Mamana Yasa kaffarece agareki I really felt that which youre going through May Allah grant you quick recovery Aameen	Allah Musa Bama may Havel Agarki I Really Felt That Wih Mom Tou Avant You
ha_train_11676	@user Allah Kara Lafiya🙏🏾	positive	Allah Kara Lafiya	God is fine
ha_train_11677	@user Masha Allah Yayi dai dai👍 haka mukeso, Allah yakara mana irinsu diyawa, muma Allah Ubangiji yabamu dukiya Al'barka muyi fiyeda wan nan 🕋🕌	positive	Masha Allah Yayi dai dai haka mukeso Allah yakara mana irinsu diyawa muma Allah Ubangiji yabamu dukiya Albarka muyi fiyeda wan nan	Don't God make God's promise to my God to God to God our God to our Lord our blessings us
ha_train_11678	@user Nice 👍 1 best actress inayin ki da fatan kina cikin film din saboda without you no sweet of watching film	positive	Nice  1 best actress inayin ki da fatan kina cikin film din saboda without you no sweet of watching film	Nice 1 Best Actress Interacters and hope you are in the Film because with Without You No Sweet Of Watching Film
ha_train_11679	@user Allah yasa muna cikin masu parin ciki dunia da lahira.🤲	positive	Allah yasa muna cikin masu parin ciki dunia da lahira	God is why we are among the inner distress and hell
ha_train_11680	@user Allah ya sakama sojojin Nigeria da alheri ya kara tsare mana su🙏	positive	Allah ya sakama sojojin Nigeria da alheri ya kara tsare mana su	God has recruited Nigeria and the grace that further trusts them
ha_train_11681	@user Allah ya amsa addu'ar mu Alhamdulillah🙏🙏🙏	positive	Allah ya amsa adduar mu Alhamdulillah	God answered our prayer thanks
ha_train_11682	@user Babu abunda zai same mu sai abunda Allah subhanahu wata'ala ya rubuta zai auku damu . Allah gamu gareka🙏	positive	Babu abunda zai same mu sai abunda Allah subhanahu wataala ya rubuta zai auku damu  Allah gamu gareka	Nothing will find us except God's Swahana Write will be worrying about God
ha_train_11683	@user Wallahi ba za su kirgu ba, Kuma na alkhairi, ALLAH ka kara wa buhari lafiya da nisan kwana da imani. 🙏	positive	Wallahi ba za su kirgu ba Kuma na alkhairi ALLAH ka kara wa buhari lafiya da nisan kwana da imani	Women not to break and the reward of Allah, O Muhammad, grant a healthy with the distance and the belief
ha_train_11684	@user Allah ya kare, ya tsare mai girma gwamna 🙏🏻	positive	Allah ya kare ya tsare mai girma gwamna	God has a dog to guard the governor
ha_train_11685	@user Allah yasa shi yasi xama alkairi gare ka....!!!🙋🏻‍♂️	positive	Allah yasa shi yasi xama alkairi gare ka‍	God Makes It Jair Daire to You
ha_train_11686	@user Gaskiya Yau dariya nake sha a App nan...mukam Na we be VAR 😆😆	positive	Gaskiya Yau dariya nake sha a App nanmukam Na we be VAR	True Today I Drink at App Nmukam's app
ha_train_11687	@user ok Toh Yayi daidai haka mukeso👍	positive	ok Toh Yayi daidai haka mukeso	ok toh is the same weso
ha_train_11688	@user Mai arzki ko a kwara ya saida ruwa. 🙂	positive	Mai arzki ko a kwara ya saida ruwa	A provision or a diving
ha_train_11689	@user gsky hakan yayi kyau 👍🏻👍🏻👍🏻	positive	gsky hakan yayi kyau	Gsky That's nice
ha_train_11690	@user An gaida Mallam Garbati na Baba Buhari 😂	positive	An gaida Mallam Garbati na Baba Buhari	Victorized Mallam Garbati of Buhari
ha_train_11691	@user #Sora nakii Allah ya nuna muna naki musha shagali en bakin ciki su koka💜	positive	Sora nakii Allah ya nuna muna naki musha shagali en bakin ciki su koka	Sorai Nakii God has shown that I Nakaki Musha Ennia They KAKA
ha_train_11692	@user To fa🤔.. Allah ya kiyaye gaba...	positive	To fa Allah ya kiyaye gaba	So please keep the front
ha_train_11693	@user Mashaallah Allah yakawo mana📉 karshen wannan mummunar dabi, a🛂 amen🙏 https://t.co/J2f1VJXAar	positive	Mashaallah Allah yakawo mana karshen wannan mummunar dabi a amen	Mashaallah God Godks
ha_train_11694	@user Allah ya tabbatar 😂😂 Sorry @user @user	positive	Allah ya tabbatar  Sorry	God confirms sorry
ha_train_11695	@user @user Amin Sarki Muma Kaine Qwanin mu. 😊😘😍	positive	Amin Sarki Muma Kaine Qwanin mu	Amen kings and you that are our
ha_train_11696	@user @user Dai daine wlhy May be zai gyra 🙄	positive	Dai daine wlhy May be zai gyra	Daine Wlhy May Be Size
ha_train_11697	@user Allah yayi jagora Queen 👸 yar sadau	positive	Allah yayi jagora Queen  yar sadau	God guides a gifted queen
ha_train_11698	@user Sarauniya Hausa(the queen 👸 of Hausa movie	positive	Sarauniya Hausathe queen  of Hausa movie	Queen Hausathe a Queen of Hausa Movie
ha_train_11699	@user Allah yabaka ikon yin adalci akasa baki daya🤝🙏👍🤛🌙	positive	Allah yabaka ikon yin adalci akasa baki daya	God takes the power to make justice
ha_train_11700	@user Gaskiyane 👌 anyin hakan	positive	Gaskiyane  anyin hakan	It's true that
ha_train_11701	@user Mude ga munan a SOKOTO zafi muke ta pama dashi Allah ya kawo muna RUWAN sama muma me kankaran 🙏🙏🙏	positive	Mude ga munan a SOKOTO zafi muke ta pama dashi Allah ya kawo muna RUWAN sama muma me kankaran	Mandies to Sokoto hot we raise it God has to bring rain and me how much
ha_train_11702	@user Kwarai kuwa ko bay hanaba Za,arage insha,Allah👏	positive	Kwarai kuwa ko bay hanaba Zaarage inshaAllah	Yes, Bay Bay Hanaba Zaraoke InshaAllah
ha_train_11703	@user @user 🤣 Director abunda yakamata ayi kenan, amma Dan Allah kada taska ya samu komi🤣🤣	positive	Director abunda yakamata ayi kenan amma Dan Allah kada taska ya samu komi	This is the Director to do but the son of God do not get up to get
ha_train_11704	@user 🤔🤣 I can't wait! Allah ya ƙara basira, ɗaukaka da kuma arziki, amin. #GidanBadamasi is one of its kind.	positive	I cant wait Allah ya ƙara basira ɗaukaka da kuma arziki amin GidanBadamasi is one of its kind	I Cant Wait God adds intelligence up and rich abdomen in Gidanbadamasi is one of its Kind
ha_train_11705	@user Ki godewa Allah 🙏 if ur father is nothing a 9ja to ya'yan su ma is nothing, yaran su abin da suke yi a 🌏 ai yafi Wanda kikai 😔 Allah ya yimana gafara gaba daya...., We are all together 💪	positive	Ki godewa Allah  if ur father is nothing a 9ja to yayan su ma is nothing yaran su abin da suke yi a  ai yafi Wanda kikai  Allah ya yimana gafara gaba daya We are all together	Grat God's nothing in 9jay, - The children is that is Is NoneHing the children what they do in all that they do in all that they do in all that they do in all things are God forgiveness
ha_train_11706	@user Masha Allah 🎉 Allah yayi jagora 🙏fati	positive	Masha Allah  Allah yayi jagora fati	Masha God God to Master
ha_train_11707	@user @user Aljannah! Da Mata ta gari🧕🧕	positive	Aljannah Da Mata ta gari	Paradise and women's
ha_train_11708	@user Allahu akbar Allah yayi wa malam Rahma, ka mutu annan haryanxu muna tare da muryar ka tamkar kana a raye😢😢😢😭😭	positive	Allahu akbar Allah yayi wa malam Rahma ka mutu annan haryanxu muna tare da muryar ka tamkar kana a raye	Allahu Akzar God threatens the Malam to the Malam and O Disclaiming
ha_train_11709	@user Kemadai kibi a hankali karki janyowa kanki magana pls 🙏 domin ke bakida matsala kinji hajiya fati	positive	Kemadai kibi a hankali karki janyowa kanki magana pls  domin ke bakida matsala kinji hajiya fati	Kemada kibla feelings to lead you pls because you are a problem Kink Fati
ha_train_11710	@user Banda hince Malam 🤓 Barka da Sallah	positive	Banda hince Malam  Barka da Sallah	Banda Hince Malam Hello Salah
ha_train_11711	@user Man-mukiyan ma sai an kara masa kudi, kai! Allah yah rufa asiri🤔🙄	positive	Manmukiyan ma sai an kara masa kudi kai Allah yah rufa asiri	The supplies also were added to their message
ha_train_11712	@user barka kadai fatan alheri 👏👏👏	positive	barka kadai fatan alheri	happy wishes
ha_train_11713	@user Kai maganace kawai! Naje Kano da soyayyar wannan👇yarinyar, amma babu wanda ya kaini sonta ballantana ya fini. https://t.co/YA91luQN6X	positive	Kai maganace kawai Naje Kano da soyayyar wannanyarinyar amma babu wanda ya kaini sonta ballantana ya fini	You are just talking about my love but no one seems to look ballhea
ha_train_11714	@user Aslm Inagaisuwa rahama 🙋 yakike ya gida?	positive	Aslm Inagaisuwa rahama  yakike ya gida	Aslm Inaga Mercy Kumike Keys home
ha_train_11715	@user Allah ya tsaremu ya kuma karemu baki days🙏	positive	Allah ya tsaremu ya kuma karemu baki days	God has preserved us and to protect us while
ha_train_11716	@user Mukan Adamawa ba abunda zamuce saboda munsamu canji dari bisa dari💯💯 wutan lantarki kam alhamdulillahi cikan hour 24 muna samun na hour 20 zuwa 22 to kunga ba abunda zamuce	positive	Mukan Adamawa ba abunda zamuce saboda munsamu canji dari bisa dari wutan lantarki kam alhamdulillahi cikan hour 24 muna samun na hour 20 zuwa 22 to kunga ba abunda zamuce	The predominance of Gamascus is not a substitute for three hundreds of electricity
ha_train_11717	@user Allah koh babyn nan kina tsula tsiyafa like that enjoy your time wollah 😁	positive	Allah koh babyn nan kina tsula tsiyafa like that enjoy your time wollah	God God
ha_train_11718	@user Hakan yayi kyau matuka, naso Naijeriya ma zata bi bayan Pakistan 🇵🇰 wajen aikata hakan	positive	Hakan yayi kyau matuka naso Naijeriya ma zata bi bayan Pakistan  wajen aikata hakan	That's a nice Naso National National Wasor
ha_train_11719	@user Kullum se dai ace Allah y yafe batare d kuna gyarawa ba domin samun dacewa,kawai kuna tsula iya hege da iya hegiya kuce ALLAH ya yafe🙃😣😒😔	positive	Kullum se dai ace Allah y yafe batare d kuna gyarawa ba domin samun dacewakawai kuna tsula iya hege da iya hegiya kuce ALLAH ya yafe	Severely refuse Allah Y Happy Basar D you're fixed because you are able to get better can hema may he
ha_train_11720	@user Allah yasa ayi posting enki maiduguri ko katsina ko zamfara tunda ynxu an koya muku yaqi 😂😂😂	positive	Allah yasa ayi posting enki maiduguri ko katsina ko zamfara tunda ynxu an koya muku yaqi	God makes a posted eni Maiduguri or Katsina or Zamfara since ynxu you are taught to fight
ha_train_11721	@user Ya Allah 🤲🤲 ka kawo karshen wannan kisa da akeyi a duk wani state Allah ameen	positive	Ya Allah  ka kawo karshen wannan kisa da akeyi a duk wani state Allah ameen	Oh God end this penalties being held in any state of God Ameen
ha_train_11722	@user Dadina da Ayshat buhari tafi mijinta kishin Nigeria✊	positive	Dadina da Ayshat buhari tafi mijinta kishin Nigeria	How is the Aansshat Buhari
ha_train_11723	@user Ahse kema kin sheda xee taji kyau🕺🕺🕺	positive	Ahse kema kin sheda xee taji kyau	Ahse of Kema embezzle xee to get better
ha_train_11724	@user Allah yasa hakan ya xamo Alkhairi ga alummar da Za'a mulka🙏	positive	Allah yasa hakan ya xamo Alkhairi ga alummar da Zaa mulka	God why what is the best for the nully
ha_train_11725	@user Gyada me sihiri abara aga biyu, amurza aga hudu atauna aji mulamulan dadi natashi 🤣	positive	Gyada me sihiri abara aga biyu amurza aga hudu atauna aji mulamulan dadi natashi	Peanut me, Sorcera Abara Agaarah, Agaaar four Greek class
ha_train_11726	@user Harkin kara kyau for supporting barca😍	positive	Harkin kara kyau for supporting barca	Harkin Kara Good for Supporting Barca
ha_train_11727	@user Masha Allah fatan Allah yakara basu nasara da juriya da hakuri 🙌🙏💪	positive	Masha Allah fatan Allah yakara basu nasara da juriya da hakuri	Believe God Happy Basara will not achieve the resistance
ha_train_11728	@user Kai gaskiya shirin yayi sosai 😍. @user	positive	Kai gaskiya shirin yayi sosai	Self-right program is very
ha_train_11729	@user May The Mighty King (Allah) Bless Ur Daily Hustle, Ubangiji Allah Ya Biya Buqatu Na Alkhairi, Blessed 🙏🙏	positive	May The Mighty King Allah Bless Ur Daily Hustle Ubangiji Allah Ya Biya Buqatu Na Alkhairi Blessed	May The Mightty King Ur Daily Hustle the Lord God pays needy,
ha_train_11730	@user Ikon Allah knn haka Allah yake alamarinsa,Ya Allah ka dubemu da rahma Allah muma kayayemana da duniya baki daya ya azizu ya jabbar😪😪😪🙏	positive	Ikon Allah knn haka Allah yake alamarinsaYa Allah ka dubemu da rahma Allah muma kayayemana da duniya baki daya ya azizu ya jabbar	God's power to hear that Allah is the Qur'an
ha_train_11731	@user Wow 😮 yau anada Lokacin fans kenan thank u.	positive	Wow  yau anada Lokacin fans kenan thank u	Wow today is then been fans of fans thank u
ha_train_11732	@user @user @user Allah yasa dashi acikin shirin 😄😂	positive	Allah yasa dashi acikin shirin	God makes him in a plan
ha_train_11733	@user @user Allah Akbar ......Hannan she'akekira musulinchi...dakoma kiyaye dokokin Allah...Allah yasa hakin yadauree...Kar shedan ya shego chekin lamarin🤛🏼🤝🏽🤝🏽🤝🏽🤝🏽💅🏽	positive	Allah Akbar Hannan sheakekira musulinchidakoma kiyaye dokokin AllahAllah yasa hakin yadaureeKar shedan ya shego chekin lamarin	Allah Akbar Hanykhira Muslim Celebrate God's laws to meet the Shedan
ha_train_11734	@user Hum allah dai ya kaimu kasa lokaci n'a mlaikin billiyan dari n'a dollars 🇳🇪	positive	Hum allah dai ya kaimu kasa lokaci na mlaikin billiyan dari na dollars	Hum God sets up the time of Mlarslan Mommyin's time
ha_train_11735	@user Ai har murnan tayi yawa, but its ok. Sai Baba😘	positive	Ai har murnan tayi yawa but its ok Sai Baba	It's so bad but its ok mp3 youtube com
ha_train_11736	@user Allah ya tsare hanya Mr President 🤲	positive	Allah ya tsare hanya Mr President	God protects Ways Mr President
ha_train_11737	@user 🧕😭 Allah sarki uwa Itache jigo, Itache keche ma da Allah maka Albarka 💯💯 Kuma da yardan Allah sai kaga Albarkan duk wani gata da wani zaima aduniya baikai Wanda uwa tayi maka ba Allah jikan ki da rahama my lovely Mom	positive	Allah sarki uwa Itache jigo Itache keche ma da Allah maka Albarka  Kuma da yardan Allah sai kaga Albarkan duk wani gata da wani zaima aduniya baikai Wanda uwa tayi maka ba Allah jikan ki da rahama my lovely Mom	God King Who Wereache Knoche Itache Keeka, God, to love the blessing of his lovely mom
